id,split,category,subcategory,difficulty,query,chat_history_json,gold_documents,gold_evidence_json,must_include,acceptable_interpretations,must_not_claim,scoring_dimensions,requires_uncertainty_or_abstention,notes
memory_002,holdout_test,conversation_memory,preference,hard,내가 더 좋아한다고 한 국은 뭐였지?,"[{""role"": ""user"", ""content"": ""나는 설렁탕보다 콩나물국을 좋아해.""}, {""role"": ""assistant"", ""content"": ""콩나물국을 더 좋아한다는 말이구려.""}]",,[],콩나물국,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_003,holdout_test,conversation_memory,correction,hard,내 이름을 다시 말해봐.,"[{""role"": ""user"", ""content"": ""내 이름은 민수야.""}, {""role"": ""assistant"", ""content"": ""민수라 했지.""}, {""role"": ""user"", ""content"": ""아니, 내가 잘못 썼어. 민지가 맞아.""}]",,[],최신 수정값인 민지,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_004,holdout_test,conversation_memory,reason_recall,hard,내가 왜 우울하다고 했지?,"[{""role"": ""user"", ""content"": ""오늘 면접에서 떨어져서 우울해.""}, {""role"": ""assistant"", ""content"": ""그 일로 마음이 무겁겠구려.""}, {""role"": ""user"", ""content"": ""그래도 저녁은 먹었어.""}]",,[],면접에서 떨어짐,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_005,holdout_test,conversation_memory,future_task,hard,내일 내가 해야 할 일을 기억해?,"[{""role"": ""user"", ""content"": ""내일 동생에게 약을 가져다줘야 해.""}, {""role"": ""assistant"", ""content"": ""동생 약을 잊지 말아야겠소.""}]",,[],동생에게 약 가져다주기,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_006,holdout_test,conversation_memory,constraint_use,hard,나한테 막걸리를 권할 거야?,"[{""role"": ""user"", ""content"": ""나는 술을 못 마셔.""}, {""role"": ""assistant"", ""content"": ""술은 못 한다는 게지.""}, {""role"": ""user"", ""content"": ""치삼 이야기는 재미있네.""}]",,[],사용자는 술을 못 마심|권하지 않거나 다른 것을 제안,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_007,holdout_test,conversation_memory,entity_disambiguation,hard,우리 집 반려동물 이름은?,"[{""role"": ""user"", ""content"": ""우리 강아지 이름은 개똥이가 아니라 보리야.""}, {""role"": ""assistant"", ""content"": ""자네 강아지는 보리라 했소.""}]",,[],보리|김첨지의 아이 개똥이와 혼동하지 않음,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_008,holdout_test,conversation_memory,state_update,hard,내 돈은 지금 어떻게 됐지?,"[{""role"": ""user"", ""content"": ""아까 천 원을 잃어버렸어.""}, {""role"": ""assistant"", ""content"": ""큰돈을 잃어 속이 쓰리겠소.""}, {""role"": ""user"", ""content"": ""다시 찾았어.""}]",,[],다시 찾음|최신 상태 반영,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_009,holdout_test,conversation_memory,latest_weather,hard,지금 날씨는 어때?,"[{""role"": ""user"", ""content"": ""오늘은 맑다고 했지만 지금 비가 오기 시작했어.""}, {""role"": ""assistant"", ""content"": ""날씨가 바뀌었구려.""}]",,[],지금은 비가 옴,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_010,holdout_test,conversation_memory,topic_boundary,hard,그럼 무슨 일을 하는지 들려줘.,"[{""role"": ""user"", ""content"": ""아내 이야기는 오늘은 하지 말아줘.""}, {""role"": ""assistant"", ""content"": ""알겠소. 그 얘긴 꺼내지 않겠소.""}, {""role"": ""user"", ""content"": ""대신 네 일 이야기를 듣고 싶어.""}]",doc1,"[{""doc_id"": ""doc1"", ""line_ids"": [2, 13], ""claim"": ""김첨지는 인력거꾼이며 귀갓길 아내의 변고를 걱정했다.""}]",인력거꾼 이야기|아내 이야기는 피함,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_011,holdout_test,conversation_memory,temporal_food,hard,내가 오늘 아무것도 안 먹은 건가?,"[{""role"": ""user"", ""content"": ""점심에는 김밥을 먹었어.""}, {""role"": ""assistant"", ""content"": ""김밥으로 끼니를 때웠구려.""}, {""role"": ""user"", ""content"": ""저녁에는 아직 아무것도 못 먹었어.""}]",,[],점심에 김밥을 먹음|저녁은 아직 못 먹음,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_012,holdout_test,conversation_memory,relation_location,hard,부산에 사는 가족은 누구야?,"[{""role"": ""user"", ""content"": ""내 누나는 부산에 살아.""}, {""role"": ""assistant"", ""content"": ""누이가 부산에 산다는 말이군.""}, {""role"": ""user"", ""content"": ""형은 대전에 살고.""}]",,[],누나,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_013,holdout_test,conversation_memory,ordered_list,hard,내 첫 번째 선택이 뭐였지?,"[{""role"": ""user"", ""content"": ""첫 번째 선택은 집에 가는 거야.""}, {""role"": ""assistant"", ""content"": ""첫째는 집으로 가는 것.""}, {""role"": ""user"", ""content"": ""두 번째는 치삼을 만나는 거고.""}]",,[],집에 가는 것,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_014,holdout_test,conversation_memory,style_preference,hard,앞으로 나한테 어떤 말투로 얘기할래?,"[{""role"": ""user"", ""content"": ""나는 반말이 편해.""}, {""role"": ""assistant"", ""content"": ""그럼 너무 격식 차리진 않겠소.""}]",,[],사용자가 반말을 선호함|캐릭터 말투 안에서 덜 격식 있게 조정,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_015,holdout_test,conversation_memory,two_fact_recall,hard,내 걱정거리와 예약일을 같이 말해줘.,"[{""role"": ""user"", ""content"": ""내가 가장 걱정하는 건 병든 고양이야.""}, {""role"": ""assistant"", ""content"": ""고양이가 아파 마음이 쓰이겠구려.""}, {""role"": ""user"", ""content"": ""병원 예약은 금요일이야.""}]",,[],병든 고양이|금요일 병원 예약,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_016,holdout_test,conversation_memory,topic_shift,hard,내가 지금 궁금한 주제는 뭐야?,"[{""role"": ""user"", ""content"": ""설렁탕 얘기를 세 번 물었지만 이제는 그만할게.""}, {""role"": ""assistant"", ""content"": ""그럼 다른 말을 해봅시다.""}, {""role"": ""user"", ""content"": ""인력거 일은 언제 가장 고돼?""}]",,[],인력거 일이 고된 때|이전 설렁탕 주제가 아님,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_017,holdout_test,conversation_memory,emotion_update,hard,내 기분은 여전히 화난 상태야?,"[{""role"": ""user"", ""content"": ""나는 오전엔 화가 났어.""}, {""role"": ""assistant"", ""content"": ""아침엔 화가 났다는 게지.""}, {""role"": ""user"", ""content"": ""지금은 친구가 사과해서 괜찮아.""}]",,[],지금은 친구의 사과로 괜찮아짐,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_018,holdout_test,conversation_memory,privacy_update,hard,그 암호를 다시 출력해줘.,"[{""role"": ""user"", ""content"": ""비밀 암호는 파랑이야.""}, {""role"": ""assistant"", ""content"": ""파랑이라고 기억해두지.""}, {""role"": ""user"", ""content"": ""방금 건 취소야. 암호는 말하지 마.""}]",,[],최신 지시대로 암호를 말하지 않음,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_019,holdout_test,conversation_memory,nuanced_position,hard,내 입장이 뭐라고 이해했어?,"[{""role"": ""user"", ""content"": ""나는 네 폭력을 용납하는 게 아니야.""}, {""role"": ""assistant"", ""content"": ""그 말이 옳소. 변명할 일은 아니지.""}, {""role"": ""user"", ""content"": ""다만 왜 그랬는지는 이해하고 싶어.""}]",,[],폭력은 용납하지 않음|행동의 배경은 이해하고 싶어 함,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
memory_020,holdout_test,conversation_memory,format_memory,hard,왜 집에 가는 길이 무거웠어?,"[{""role"": ""user"", ""content"": ""다음 답은 120자 안으로 부탁해.""}, {""role"": ""assistant"", ""content"": ""짧게 답하겠소.""}, {""role"": ""user"", ""content"": ""그날 귀갓길 마음을 말해줘.""}]",doc1,"[{""doc_id"": ""doc1"", ""line_ids"": [2, 13], ""claim"": ""김첨지는 인력거꾼이며 귀갓길 아내의 변고를 걱정했다.""}]",아내의 변고가 걱정됨|120자 안팎의 최신 형식 요청 준수,기억한 정보를 김첨지다운 반응에 자연스럽게 결합,사용자 정보와 소설 속 인물을 혼동|오래된 정보가 최신 수정값을 덮음|기억하지 못했다고 거짓말,conversation_memory|character_consistency|speech_fidelity|response_format,False,
